angleChange,distanceChange,xChange,yChange,zChange
3.6593e-05,0.123957,0,-0.0999994,-0.07325
1.8114e-05,0.12485,0,-0.1,-0.07475
5.60071e-07,0.124851,0,-0.1,-0.0747501
1.68492e-05,0.123957,0,-0.0999994,-0.0732499
3.48644e-05,0.122209,0,-0.1,-0.07025
5.42232e-05,0.119678,0,-0.0999994,-0.0657499
7.56405e-05,0.116491,0,-0.1,-0.0597501
9.97329e-05,0.112828,0,-0.1,-0.05225
0.000126822,0.108952,0,-0.0999994,-0.0432502
0.000156544,0.105227,0,-0.1,-0.0327498
0.000187276,0.10213,0,-0.0999994,-0.02075
0.000215643,0.100263,0,-0.1,-0.00724995
0.000224075,0.100263,0,-0.1,0.00725001
0.000209023,0.10213,0,-0.0999994,0.02075
0.000184976,0.105227,0,-0.1,0.03275
0.000158653,0.108952,0,-0.0999994,0.04325
0.000133053,0.112828,0,-0.1,0.05225
0.000109308,0.116491,0,-0.1,0.05975
8.76316e-05,0.119679,0,-0.0999994,0.06575
6.78075e-05,0.122209,0,-0.1,0.07025
4.94222e-05,0.123957,0,-0.0999994,0.07325
3.19699e-05,0.12485,0,-0.1,0.07475
1.48858e-05,0.124851,0,-0.1,0.0747501
2.45526e-06,0.123957,0,-0.0999994,0.0732499
2.07592e-05,0.122209,0,-0.1,0.07025
4.08381e-05,0.119678,0,-0.0999994,0.0657499
6.36216e-05,0.116491,0,-0.1,0.0597501
9.01146e-05,0.112828,0,-0.1,0.05225
0.000121219,0.108952,0,-0.0999994,0.0432502
0.000157288,0.105227,0,-0.1,0.0327498
0.000197278,0.10213,0,-0.0999994,0.02075
0.000237663,0.100263,0,-0.1,0.00724995
0.000255415,0.100263,0,-0.1,-0.00725
0.000239173,0.10213,0,-0.0999994,-0.02075
0.000207131,0.105227,0,-0.1,-0.03275
0.000170974,0.108952,0,-0.0999994,-0.04325
0.000136579,0.112828,0,-0.1,-0.05225
0.000106087,0.116491,0,-0.1,-0.05975
7.97067e-05,0.119678,0,-0.0999994,-0.06575
5.68296e-05,0.122209,0,-0.1,-0.07025
3.6593e-05,0.123957,0,-0.0999994,-0.07325
1.8114e-05,0.12485,0,-0.1,-0.07475
5.60071e-07,0.124851,0,-0.1,-0.0747501
1.68492e-05,0.123957,0,-0.0999994,-0.0732499
3.48644e-05,0.122209,0,-0.1,-0.07025
5.42232e-05,0.119678,0,-0.0999994,-0.0657499
7.56405e-05,0.116491,0,-0.1,-0.0597501
9.97329e-05,0.112828,0,-0.1,-0.05225
0.000126822,0.108952,0,-0.0999994,-0.0432502
0.000156544,0.105227,0,-0.1,-0.0327498
0.000187276,0.10213,0,-0.0999994,-0.02075
0.000215643,0.100263,0,-0.1,-0.00724995
0.000224075,0.100263,0,-0.1,0.00725001
0.000209023,0.10213,0,-0.0999994,0.02075
0.000184976,0.105227,0,-0.1,0.03275
0.000158653,0.108952,0,-0.0999994,0.04325
0.000133053,0.112828,0,-0.1,0.05225
0.000109308,0.116491,0,-0.1,0.05975
8.76316e-05,0.119679,0,-0.0999994,0.06575
6.78075e-05,0.122209,0,-0.1,0.07025
4.94222e-05,0.123957,0,-0.0999994,0.07325
3.19699e-05,0.12485,0,-0.1,0.07475
1.48858e-05,0.124851,0,-0.1,0.0747501
2.45526e-06,0.123958,0,-0.1,0.0732499
2.07592e-05,0.122208,0,-0.0999985,0.07025
4.08381e-05,0.119679,0,-0.1,0.0657499
6.36216e-05,0.116491,0,-0.1,0.0597501
9.01146e-05,0.112828,0,-0.1,0.05225
0.000121219,0.108953,0,-0.1,0.0432502
0.000157288,0.105225,0,-0.0999985,0.0327498
0.000197278,0.102131,0,-0.1,0.02075
0.000237663,0.100263,0,-0.1,0.00724995
0.000255415,0.100263,0,-0.1,-0.00725
0.000239173,0.10213,0,-0.1,-0.02075
0.000207131,0.105225,0,-0.0999985,-0.03275
0.000170974,0.108952,0,-0.1,-0.04325
0.000136579,0.112828,0,-0.1,-0.05225
0.000106087,0.116491,0,-0.1,-0.05975
7.97067e-05,0.119679,0,-0.1,-0.06575
5.68296e-05,0.122208,0,-0.0999985,-0.07025
3.6593e-05,0.123958,0,-0.1,-0.07325
1.8114e-05,0.12485,0,-0.1,-0.07475
5.60071e-07,0.124851,0,-0.1,-0.0747501
1.68492e-05,0.123958,0,-0.1,-0.0732499
3.48644e-05,0.122208,0,-0.0999985,-0.07025
5.42232e-05,0.119679,0,-0.1,-0.0657499
7.56405e-05,0.116491,0,-0.1,-0.0597501
9.97329e-05,0.112828,0,-0.1,-0.05225
0.000126822,0.108953,0,-0.1,-0.0432502
0.000156544,0.105225,0,-0.0999985,-0.0327498
0.000187276,0.102131,0,-0.1,-0.02075
0.000215643,0.100263,0,-0.1,-0.00724995
0.000201535,0.101368,0,-0.101187,0.00606251
0.000179647,0.104775,0,-0.103313,0.0174375
0.00015623,0.108648,0,-0.105061,0.0276875
0.000133934,0.112626,0,-0.10644,0.0368125
0.00011374,0.116408,0,-0.107437,0.0448125
9.58455e-05,0.119788,0,-0.108063,0.0516875
8.00914e-05,0.122601,0,-0.108315,0.0574374
6.61762e-05,0.124723,0,-0.108185,0.0620625
5.37508e-05,0.126075,0,-0.107687,0.0655625
4.24583e-05,0.126588,0,-0.106813,0.0679375
3.19442e-05,0.126217,0,-0.105564,0.0691875
2.18488e-05,0.124929,0,-0.103937,0.0693125
1.17877e-05,0.122709,0,-0.101936,0.0683125
1.32007e-06,0.119556,0,-0.0995636,0.0661875
1.00996e-05,0.115471,0,-0.0968113,0.0629374
2.31977e-05,0.110485,0,-0.0936871,0.0585625
3.90032e-05,0.104641,0,-0.090189,0.0530625
5.90439e-05,0.0980107,0,-0.0863113,0.0464375
8.56565e-05,0.0907241,0,-0.0820618,0.0386875
0.000122417,0.0829788,0,-0.0774384,0.0298126
0.000110011,0.145007,-0.00899982,-0.136,0.0495
0.000140509,0.123431,-0.0229998,-0.112,0.0465
0.00013152,0.106947,-0.0310001,-0.0940018,0.0405
9.01556e-05,0.0938353,-0.033,-0.0819988,0.0315
0.000166755,0.0836499,-0.0290003,-0.0760002,0.0195
0.000336442,0.0784665,-0.0190001,-0.0759983,0.0045
0.000404444,0.0831587,-0.00299931,-0.0820007,-0.0135
0.000368121,0.101919,0.0189991,-0.0940018,-0.0345
0.000285745,0.134815,0.0470009,-0.112,-0.0585
0.000192786,0.179908,0.0809994,-0.136,-0.0855
9.43075e-05,0.054073,0.0262341,-0.0393372,-0.0262344
5.1461e-05,0.0589641,0.0286412,-0.0428505,-0.0286406
2.89391e-05,0.0635943,0.0309525,-0.0461311,-0.0309531
1.61116e-05,0.0679671,0.0331721,-0.049181,-0.0331719
9.19764e-06,0.072076,0.0352969,-0.0519924,-0.0352969
6.19566e-06,0.0759249,0.0373282,-0.0545692,-0.0373281
5.58681e-06,0.0795171,0.0392661,-0.0569153,-0.0392656
5.94098e-06,0.0828469,0.0411086,-0.0590229,-0.0411094
6.5245e-06,0.085921,0.0428596,-0.0608978,-0.0428593
7.13583e-06,0.0887386,0.0445156,-0.0625401,-0.0445156
7.74343e-06,0.0912987,0.0460782,-0.0639458,-0.0460781
8.3535e-06,0.0936048,0.0475469,-0.0651188,-0.0475469
8.97771e-06,0.0956529,0.0489216,-0.0660515,-0.0489219
9.62724e-06,0.0974551,0.0502033,-0.0667591,-0.0502031
1.03122e-05,0.099002,0.0513906,-0.0672264,-0.0513906
1.10423e-05,0.100301,0.0524845,-0.067461,-0.0524844
1.18273e-05,0.101353,0.0534844,-0.0674629,-0.0534843
1.26773e-05,0.102155,0.05439,-0.0672245,-0.0543906
1.36034e-05,0.10272,0.0552034,-0.0667572,-0.0552031
1.46187e-05,0.103043,0.055922,-0.0660553,-0.0559219
1.57377e-05,0.103129,0.0565472,-0.0651188,-0.0565467
1.69772e-05,0.102979,0.0570779,-0.0639439,-0.0570782
1.83574e-05,0.102602,0.0575156,-0.0625381,-0.0575156
1.99015e-05,0.102,0.0578589,-0.0608978,-0.0578595
2.16376e-05,0.10118,0.0581098,-0.0590248,-0.0581093
2.3599e-05,0.100145,0.0582657,-0.0569153,-0.0582656
2.58253e-05,0.0989048,0.0583282,-0.0545692,-0.0583283
2.83647e-05,0.097468,0.0582967,-0.0519905,-0.0582967
3.12745e-05,0.0958473,0.0581717,-0.049181,-0.058172
3.46248e-05,0.0940501,0.0579534,-0.046133,-0.0579531
3.84989e-05,0.0920928,0.057641,-0.0428505,-0.0576406
4.2998e-05,0.0899943,0.0572343,-0.0393372,-0.0572345
4.82437e-05,0.0877706,0.0567336,-0.0355835,-0.0567343
5.43799e-05,0.0854536,0.0561409,-0.0316029,-0.0561407
6.15762e-05,0.0830661,0.0554533,-0.0273838,-0.0554531
7.00265e-05,0.0806463,0.0546718,-0.0229301,-0.054672
7.99443e-05,0.0782368,0.0537972,-0.0182419,-0.0537968
9.15477e-05,0.075888,0.0528274,-0.0133209,-0.0528281
0.000105027,0.0736621,0.0517664,-0.00816345,-0.0517659
0.00012049,0.0716258,0.0506091,-0.00277328,-0.0506091
0.000105455,0.0716201,0.0512185,0.00247002,-0.05
9.74106e-05,0.0736114,0.0535316,0.00728035,-0.05
9.3835e-05,0.0757588,0.0556564,0.0119057,-0.0500002
8.96215e-05,0.0780008,0.0575933,0.0163441,-0.05
8.43856e-05,0.0802856,0.0593438,0.0205936,-0.05
7.86515e-05,0.0825683,0.0609064,0.0246563,-0.05
7.29354e-05,0.084811,0.0622811,0.0285301,-0.05
6.75921e-05,0.086985,0.0634689,0.0322189,-0.0500002
6.28467e-05,0.0890618,0.0644684,0.0357189,-0.05
5.88578e-05,0.0910228,0.0652814,0.039032,-0.05
5.57682e-05,0.0928483,0.0659065,0.0421562,-0.05
5.37357e-05,0.0945244,0.0663433,0.0450935,-0.05
5.29364e-05,0.0960405,0.0665936,0.0478439,-0.0500002
5.35305e-05,0.0973845,0.0666561,0.0504055,-0.05
5.55964e-05,0.0985515,0.0665317,0.0527821,-0.05
5.90529e-05,0.0995312,0.0662193,0.0549679,-0.05
6.36087e-05,0.100321,0.0657182,0.0569687,-0.05
6.87741e-05,0.100918,0.0650315,0.0587826,-0.0500002
7.39523e-05,0.101316,0.0641561,0.0604057,-0.05
7.86081e-05,0.101516,0.0630937,0.0618439,-0.05
8.24466e-05,0.101516,0.0618439,0.0630932,-0.05
8.54825e-05,0.101316,0.0604062,0.0641556,-0.05
8.79277e-05,0.100918,0.0587811,0.065033,-0.0500002
8.99822e-05,0.100322,0.0569687,0.0657196,-0.05
9.16914e-05,0.0995305,0.0549688,0.0662174,-0.05
9.29503e-05,0.0985513,0.0527811,0.0665321,-0.05
9.35964e-05,0.097385,0.0504065,0.0666561,-0.05
9.34889e-05,0.0960388,0.0478439,0.0665913,-0.0500002
9.25406e-05,0.0945268,0.0450931,0.0663471,-0.05
9.07102e-05,0.0928472,0.0421567,0.0659046,-0.05
8.79874e-05,0.0910223,0.0390315,0.0652809,-0.05
8.43821e-05,0.0890616,0.0357184,0.0644684,-0.05
7.99197e-05,0.086985,0.0322189,0.0634689,-0.0500002
7.46472e-05,0.0848109,0.0285311,0.0622807,-0.05
6.86493e-05,0.082569,0.0246563,0.0609074,-0.05
6.21016e-05,0.0802854,0.0205941,0.0593433,-0.05
5.54026e-05,0.0780013,0.0163431,0.0575943,-0.05
4.9485e-05,0.075759,0.0119066,0.0556564,-0.0500002
4.63755e-05,0.07361,0.00728083,0.0535297,-0.05
4.93635e-05,0.071621,0.00246906,0.0512199,-0.05
4.53699e-05,0.0716198,-0.00246859,0.051218,-0.0500002
4.47421e-05,0.0736114,-0.00728178,0.0535316,-0.0499997
4.13797e-05,0.0757589,-0.0119061,0.0556564,-0.0500002
4.16429e-05,0.0780012,-0.0163436,0.0575943,-0.0499997
4.57322e-05,0.0802854,-0.0205936,0.0593433,-0.0500002
5.17474e-05,0.0825677,-0.0246563,0.0609055,-0.0500002
5.82794e-05,0.0848122,-0.0285311,0.0622826,-0.0499997
6.46548e-05,0.0869836,-0.0322189,0.063467,-0.0500002
7.05957e-05,0.0890629,-0.0357184,0.0644703,-0.0499997
7.59894e-05,0.0910224,-0.0390315,0.0652809,-0.0500002
8.07811e-05,0.0928485,-0.0421562,0.0659065,-0.0500002
8.49298e-05,0.0945245,-0.045094,0.0663433,-0.0499997
8.83923e-05,0.0960399,-0.0478435,0.0665932,-0.0500002
9.11193e-05,0.097386,-0.050406,0.066658,-0.0499997
9.30563e-05,0.0985504,-0.0527816,0.0665302,-0.0500002
9.41481e-05,0.0995306,-0.0549688,0.0662174,-0.0500002
9.43433e-05,0.100322,-0.0569687,0.0657196,-0.0499997
9.36004e-05,0.100918,-0.0587811,0.065033,-0.0500002
9.18933e-05,0.101316,-0.0604067,0.0641556,-0.0499997
8.92188e-05,0.101515,-0.0618434,0.0630932,-0.0500002
8.56055e-05,0.101516,-0.0630937,0.0618439,-0.0500002
8.11248e-05,0.101316,-0.0641565,0.0604057,-0.0499997
7.59034e-05,0.100917,-0.0650315,0.0587807,-0.0500002
7.01367e-05,0.100322,-0.0657182,0.0569706,-0.0499997
6.40967e-05,0.099531,-0.0662189,0.0549679,-0.0500002
5.81344e-05,0.09855,-0.0665307,0.0527802,-0.0500002
5.26707e-05,0.097386,-0.0666571,0.0504074,-0.0499997
4.81692e-05,0.0960395,-0.0665936,0.047842,-0.0500002
4.50789e-05,0.0945261,-0.0663433,0.0450974,-0.0499997
4.37319e-05,0.0928476,-0.0659065,0.0421543,-0.0500002
4.42412e-05,0.0910221,-0.0652814,0.0390301,-0.0500002
4.64784e-05,0.0890628,-0.0644689,0.0357208,-0.0499997
5.01668e-05,0.0869839,-0.0634685,0.032217,-0.0500002
5.50126e-05,0.0848118,-0.0622816,0.028532,-0.0499997
6.07742e-05,0.0825681,-0.0609059,0.0246563,-0.0500002
6.72764e-05,0.0802853,-0.0593438,0.0205917,-0.0500002
7.43819e-05,0.0780014,-0.0575938,0.016346,-0.0499997
8.19531e-05,0.0757585,-0.055656,0.0119057,-0.0500002
8.98142e-05,0.0736114,-0.0535316,0.00728226,-0.0499997
9.77088e-05,0.0716202,-0.0512185,0.00246811,-0.0500002
0.000129889,0.0716202,-0.0512185,-0.00247002,-0.0500002
0.000135167,0.0736112,-0.0535316,-0.00728035,-0.0499997
0.000118478,0.0757588,-0.0556564,-0.0119057,-0.0500002
0.000100371,0.0780006,-0.0575933,-0.0163441,-0.0499997
8.55003e-05,0.0802858,-0.0593438,-0.0205936,-0.0500002
7.37401e-05,0.0825684,-0.0609064,-0.0246563,-0.0500002
6.42606e-05,0.0848108,-0.0622811,-0.0285301,-0.0499997
5.64325e-05,0.086985,-0.0634689,-0.0322189,-0.0500002
4.9857e-05,0.0890617,-0.0644684,-0.0357189,-0.0499997
4.42735e-05,0.0910229,-0.0652814,-0.039032,-0.0500002
3.94948e-05,0.0928485,-0.0659065,-0.0421562,-0.0500002
3.53765e-05,0.0945242,-0.0663433,-0.0450935,-0.0499997
3.18025e-05,0.0960405,-0.0665936,-0.0478439,-0.0500002
2.8678e-05,0.0973844,-0.0666561,-0.0504055,-0.0499997
2.59247e-05,0.0985516,-0.0665317,-0.0527821,-0.0500002
2.3478e-05,0.0995313,-0.0662193,-0.0549679,-0.0500002
2.12838e-05,0.100321,-0.0657182,-0.0569687,-0.0499997
1.9297e-05,0.100918,-0.0650315,-0.0587826,-0.0500002
1.74786e-05,0.101315,-0.0641561,-0.0604057,-0.0499997
1.57953e-05,0.101516,-0.0630937,-0.0618439,-0.0500002
1.42177e-05,0.101516,-0.0618439,-0.0630932,-0.0500002
1.27197e-05,0.101315,-0.0604062,-0.0641556,-0.0499997
1.12781e-05,0.100918,-0.0587811,-0.065033,-0.0500002
9.87371e-06,0.100322,-0.0569687,-0.0657196,-0.0499997
8.49379e-06,0.0995306,-0.0549688,-0.0662174,-0.0500002
7.14056e-06,0.0985517,-0.0527816,-0.0665321,-0.0500002
5.85437e-06,0.0973844,-0.0504055,-0.0666561,-0.0499997
4.777e-06,0.0960391,-0.0478444,-0.0665913,-0.0500002
4.27198e-06,0.0945269,-0.0450935,-0.0663471,-0.0499997
4.83712e-06,0.0928471,-0.0421562,-0.0659046,-0.0500002
6.55493e-06,0.0910224,-0.0390315,-0.0652809,-0.0500002
9.19776e-06,0.0890615,-0.0357184,-0.0644684,-0.0499997
1.26712e-05,0.0869848,-0.0322185,-0.0634689,-0.0500002
1.70413e-05,0.0848108,-0.0285311,-0.0622807,-0.0499997
2.24702e-05,0.0825693,-0.0246568,-0.0609074,-0.0500002
2.91812e-05,0.0802855,-0.0205941,-0.0593433,-0.0500002
3.74227e-05,0.0780011,-0.0163431,-0.0575943,-0.0499997
4.74018e-05,0.075759,-0.0119066,-0.0556564,-0.0500002
5.91465e-05,0.0736099,-0.00728083,-0.0535297,-0.0499997
7.22365e-05,0.0716212,-0.00246906,-0.0512199,-0.0500002
7.25335e-05,0.0716198,0.00246859,-0.051218,-0.0500002
8.92356e-05,0.0736117,0.00728178,-0.0535316,-0.0500002
9.48045e-05,0.0757583,0.0119061,-0.0556564,-0.0499992
9.11888e-05,0.0780015,0.0163436,-0.0575943,-0.0500002
8.11333e-05,0.0802854,0.0205936,-0.0593433,-0.0500002
6.7643e-05,0.0825677,0.0246563,-0.0609055,-0.0500002
5.34005e-05,0.0848125,0.0285311,-0.0622826,-0.0500002
4.02669e-05,0.086983,0.0322189,-0.063467,-0.0499992
2.91919e-05,0.0890632,0.0357184,-0.0644703,-0.0500002
2.04269e-05,0.0910224,0.0390315,-0.0652809,-0.0500002
1.38372e-05,0.0928485,0.0421562,-0.0659065,-0.0500002
9.19536e-06,0.0945247,0.045094,-0.0663433,-0.0500002
6.42356e-06,0.0960394,0.0478435,-0.0665932,-0.0499992
5.56903e-06,0.0973862,0.050406,-0.066658,-0.0500002
6.16471e-06,0.0985504,0.0527816,-0.0665302,-0.0500002
7.38226e-06,0.0995306,0.0549688,-0.0662174,-0.0500002
8.77291e-06,0.100322,0.0569687,-0.0657196,-0.0500002
1.01994e-05,0.100918,0.0587811,-0.065033,-0.0499992
1.16379e-05,0.101316,0.0604067,-0.0641556,-0.0500002
1.31002e-05,0.101515,0.0618434,-0.0630932,-0.0500002
1.46085e-05,0.101516,0.0630937,-0.0618439,-0.0500002
1.61886e-05,0.101316,0.0641565,-0.0604057,-0.0500002
1.7868e-05,0.100917,0.0650315,-0.0587807,-0.0499992
1.96768e-05,0.100322,0.0657182,-0.0569706,-0.0500002
2.16472e-05,0.099531,0.0662189,-0.0549679,-0.0500002
2.38162e-05,0.09855,0.0665307,-0.0527802,-0.0500002
2.62265e-05,0.0973863,0.0666571,-0.0504074,-0.0500002
2.89276e-05,0.096039,0.0665936,-0.047842,-0.0499992
3.19797e-05,0.0945263,0.0663433,-0.0450974,-0.0500002
3.54539e-05,0.0928476,0.0659065,-0.0421543,-0.0500002
3.94382e-05,0.0910221,0.0652814,-0.0390301,-0.0500002
4.40402e-05,0.0890631,0.0644689,-0.0357208,-0.0500002
4.93916e-05,0.0869834,0.0634685,-0.032217,-0.0499992
5.56576e-05,0.0848121,0.0622816,-0.028532,-0.0500002
6.30395e-05,0.0825681,0.0609059,-0.0246563,-0.0500002
7.17869e-05,0.0802853,0.0593438,-0.0205917,-0.0500002
8.2201e-05,0.0780017,0.0575938,-0.016346,-0.0500002
9.46344e-05,0.0757579,0.055656,-0.0119057,-0.0499992
0.000109482,0.0736117,0.0535316,-0.00728226,-0.0500002
0.000127134,0.0716202,0.0512185,-0.00246811,-0.0500002
0.000104653,0.0716202,0.0512185,0.00247002,-0.0500002
9.12123e-05,0.0736115,0.0535316,0.00728035,-0.0500002
8.91434e-05,0.0757582,0.0556564,0.0119057,-0.0499992
8.69035e-05,0.0780009,0.0575933,0.0163441,-0.0500002
8.29941e-05,0.0802858,0.0593438,0.0205936,-0.0500002
7.80026e-05,0.0825684,0.0609064,0.0246563,-0.0500002
7.26618e-05,0.0848111,0.0622811,0.0285301,-0.0500002
6.74926e-05,0.0869844,0.0634689,0.0322189,-0.0499992
6.28207e-05,0.089062,0.0644684,0.0357189,-0.0500002
5.88586e-05,0.0910229,0.0652814,0.039032,-0.0500002
5.57761e-05,0.0928485,0.0659065,0.0421562,-0.0500002
5.37436e-05,0.0945245,0.0663433,0.0450935,-0.0500002
5.29423e-05,0.09604,0.0665936,0.0478439,-0.0499992
5.35346e-05,0.0973847,0.0666561,0.0504055,-0.0500002
5.55991e-05,0.0985516,0.0665317,0.0527821,-0.0500002
5.90546e-05,0.0995313,0.0662193,0.0549679,-0.0500002
6.36097e-05,0.100321,0.0657182,0.0569687,-0.0500002
6.87746e-05,0.100918,0.0650315,0.0587826,-0.0499992
7.39524e-05,0.101316,0.0641561,0.0604057,-0.0500002
7.86079e-05,0.101516,0.0630937,0.0618439,-0.0500002
8.24464e-05,0.101516,0.0618439,0.0630932,-0.0500002
8.54823e-05,0.101316,0.0604062,0.0641556,-0.0500002
8.79276e-05,0.100918,0.0587811,0.065033,-0.0499992
8.99822e-05,0.100322,0.0569687,0.0657196,-0.0500002
9.16914e-05,0.0995306,0.0549688,0.0662174,-0.0500002
9.29504e-05,0.0985515,0.0527811,0.0665321,-0.0500002
9.35964e-05,0.0973851,0.0504065,0.0666561,-0.0500002
9.34889e-05,0.0960383,0.0478439,0.0665913,-0.0499992
9.25406e-05,0.0945269,0.0450931,0.0663471,-0.0500002
9.07102e-05,0.0928473,0.0421567,0.0659046,-0.0500002
8.79874e-05,0.0910224,0.0390315,0.0652809,-0.0500002
8.43821e-05,0.0890618,0.0357184,0.0644684,-0.0500002
7.99197e-05,0.0869844,0.0322189,0.0634689,-0.0499992
7.46472e-05,0.0848111,0.0285311,0.0622807,-0.0500002
6.86493e-05,0.0825691,0.0246563,0.0609074,-0.0500002
6.21016e-05,0.0802855,0.0205941,0.0593433,-0.0500002
5.54026e-05,0.0780014,0.0163431,0.0575943,-0.0500002
4.9485e-05,0.0757584,0.0119066,0.0556564,-0.0499992
4.63755e-05,0.0736102,0.00728083,0.0535297,-0.0500002
4.93635e-05,0.0716212,0.00246906,0.0512199,-0.0500002
4.53699e-05,0.0716198,-0.00246859,0.051218,-0.0500002
4.47421e-05,0.0736117,-0.00728178,0.0535316,-0.0500002
4.13797e-05,0.0757583,-0.0119061,0.0556564,-0.0499992
4.16429e-05,0.0780015,-0.0163436,0.0575943,-0.0500002
4.57322e-05,0.0802854,-0.0205936,0.0593433,-0.0500002
5.17474e-05,0.0825677,-0.0246563,0.0609055,-0.0500002
5.82794e-05,0.0848125,-0.0285311,0.0622826,-0.0500002
6.46548e-05,0.086983,-0.0322189,0.063467,-0.0499992
7.05957e-05,0.0890632,-0.0357184,0.0644703,-0.0500002
7.59894e-05,0.0910224,-0.0390315,0.0652809,-0.0500002
8.07811e-05,0.0928485,-0.0421562,0.0659065,-0.0500002
8.49298e-05,0.0945247,-0.045094,0.0663433,-0.0500002
8.83923e-05,0.0960394,-0.0478435,0.0665932,-0.0499992
9.11193e-05,0.0973862,-0.050406,0.066658,-0.0500002
9.30563e-05,0.0985504,-0.0527816,0.0665302,-0.0500002
9.41481e-05,0.0995306,-0.0549688,0.0662174,-0.0500002
9.43433e-05,0.100322,-0.0569687,0.0657196,-0.0500002
9.36004e-05,0.100918,-0.0587811,0.065033,-0.0499992
9.18933e-05,0.101316,-0.0604067,0.0641556,-0.0500002
8.92188e-05,0.101515,-0.0618434,0.0630932,-0.0500002
8.56055e-05,0.101516,-0.0630937,0.0618439,-0.0500002
8.11248e-05,0.101316,-0.0641565,0.0604057,-0.0500002
7.59034e-05,0.100917,-0.0650315,0.0587807,-0.0499992
7.01367e-05,0.100322,-0.0657182,0.0569706,-0.0500002
6.40967e-05,0.099531,-0.0662189,0.0549679,-0.0500002
5.81344e-05,0.09855,-0.0665307,0.0527802,-0.0500002
5.26707e-05,0.0973863,-0.0666571,0.0504074,-0.0500002
4.81692e-05,0.096039,-0.0665936,0.047842,-0.0499992
4.50789e-05,0.0945263,-0.0663433,0.0450974,-0.0500002
4.37319e-05,0.0928476,-0.0659065,0.0421543,-0.0500002
4.42412e-05,0.0910221,-0.0652814,0.0390301,-0.0500002
4.64784e-05,0.0890631,-0.0644689,0.0357208,-0.0500002
5.01668e-05,0.0869834,-0.0634685,0.032217,-0.0499992
5.50126e-05,0.0848121,-0.0622816,0.028532,-0.0500002
6.07742e-05,0.0825681,-0.0609059,0.0246563,-0.0500002
6.72764e-05,0.0802853,-0.0593438,0.0205917,-0.0500002
7.43819e-05,0.0780017,-0.0575938,0.016346,-0.0500002
8.19531e-05,0.0757579,-0.055656,0.0119057,-0.0499992
8.98142e-05,0.0736117,-0.0535316,0.00728226,-0.0500002
9.77088e-05,0.0716202,-0.0512185,0.00246811,-0.0500002
0.000107003,0.0720473,-0.0506096,-0.00247002,-0.051219
0.00010404,0.0748218,-0.0517654,-0.00728035,-0.0535316
9.43158e-05,0.0776528,-0.0528278,-0.0119057,-0.0556545
8.36006e-05,0.080489,-0.0537972,-0.0163441,-0.0575953
7.3764e-05,0.083275,-0.0546718,-0.0205936,-0.0593433
6.52228e-05,0.0859802,-0.0554533,-0.0246563,-0.0609064
5.79471e-05,0.0885704,-0.0561404,-0.0285301,-0.0622816
5.17965e-05,0.0910223,-0.0567346,-0.0322189,-0.063468
4.66166e-05,0.0933152,-0.0572338,-0.0357189,-0.0644684
4.22664e-05,0.0954343,-0.057641,-0.039032,-0.0652819
3.86222e-05,0.0973623,-0.0579534,-0.0421562,-0.0659065
3.55786e-05,0.0990906,-0.0581717,-0.0450935,-0.0663443
3.30472e-05,0.100609,-0.0582972,-0.0478439,-0.0665932
3.09547e-05,0.101911,-0.0583277,-0.0504055,-0.0666561
2.92408e-05,0.102991,-0.0582657,-0.0527821,-0.0665312
2.78569e-05,0.103841,-0.0581093,-0.0549679,-0.0662184
2.67637e-05,0.104462,-0.0578594,-0.0569687,-0.0657196
2.5931e-05,0.104844,-0.0575156,-0.0587826,-0.0650301
2.53351e-05,0.10499,-0.0570779,-0.0604057,-0.0641565
2.49592e-05,0.104896,-0.0565472,-0.0618439,-0.0630941
2.47922e-05,0.104559,-0.055922,-0.0630932,-0.0618439
2.48283e-05,0.103982,-0.055203,-0.0641556,-0.0604057
2.50669e-05,0.103165,-0.0543909,-0.065033,-0.0587816
2.55131e-05,0.102103,-0.053484,-0.0657196,-0.0569687
2.61769e-05,0.100802,-0.0524845,-0.0662174,-0.0549688
2.70755e-05,0.0992649,-0.0513911,-0.0665321,-0.0527821
2.82328e-05,0.0974881,-0.0502024,-0.0666561,-0.0504045
2.96813e-05,0.095482,-0.0489221,-0.0665913,-0.0478439
3.14656e-05,0.0932527,-0.0475469,-0.0663471,-0.0450935
3.36427e-05,0.0907956,-0.0460782,-0.0659046,-0.0421572
3.62892e-05,0.0881289,-0.0445161,-0.0652809,-0.039031
3.9506e-05,0.0852581,-0.0428586,-0.0644684,-0.0357199
4.34269e-05,0.0821966,-0.04111,-0.0634689,-0.032217
4.82345e-05,0.0789599,-0.0392647,-0.0622807,-0.028532
5.41763e-05,0.0755716,-0.0373287,-0.0609074,-0.0246563
6.15988e-05,0.072053,-0.0352974,-0.0593433,-0.0205936
7.09906e-05,0.0684436,-0.0331707,-0.0575943,-0.0163441
8.30473e-05,0.0647881,-0.0309534,-0.0556564,-0.0119057
9.87618e-05,0.0611455,-0.0286412,-0.0535297,-0.0072813
0.000119495,0.0576004,-0.0262341,-0.0512199,-0.00246906
0.000109993,0.108651,-0.045125,-0.098814,-0.00212479
0.000116618,0.103244,-0.0358753,-0.0966873,-0.00487518
0.000121488,0.0989503,-0.0273743,-0.0949364,-0.00537491
0.000132468,0.0956661,-0.0196257,-0.0935612,-0.00362587
